Date,Open,High,Low,Close,Adj Close,Volume
2022-03-18,39.65999984741211,45.970001220703125,39.15999984741211,42.599998474121094,42.599998474121094,43263700
2022-03-21,44.939998626708984,45.97999954223633,38.5,39.9900016784668,39.9900016784668,52251800
2022-03-22,42.779998779296875,49.43000030517578,41.83000183105469,47.529998779296875,47.529998779296875,55714600
2022-03-23,46.83000183105469,55.380001068115234,46.2400016784668,49.400001525878906,49.400001525878906,52480900
2022-03-24,47.709999084472656,48.310001373291016,44.52000045776367,44.939998626708984,44.939998626708984,43293900
2022-03-25,42.59000015258789,44.790000915527344,41.939998626708984,44.2400016784668,44.2400016784668,25979400
2022-03-28,44.9900016784668,45.13999938964844,41.099998474121094,43.66999816894531,43.66999816894531,21728600
2022-03-29,44.970001220703125,47.0,44.02000045776367,44.29999923706055,44.29999923706055,25809700
2022-03-30,43.7400016784668,46.9900016784668,43.060001373291016,43.7599983215332,43.7599983215332,15656500
2022-03-31,42.869998931884766,43.029998779296875,39.84000015258789,40.11000061035156,40.11000061035156,18464700
2022-04-01,44.52000045776367,45.79999923706055,41.689998626708984,42.650001525878906,42.650001525878906,29336700
2022-04-04,46.849998474121094,49.869998931884766,44.810001373291016,49.29999923706055,49.29999923706055,32041800
2022-04-05,48.7400016784668,48.779998779296875,46.29999923706055,46.81999969482422,46.81999969482422,13996300
2022-04-06,45.58000183105469,46.099998474121094,43.7599983215332,45.290000915527344,45.290000915527344,14037200
2022-04-07,44.45000076293945,44.779998779296875,41.189998626708984,42.369998931884766,42.369998931884766,16186800
2022-04-08,42.38999938964844,44.290000915527344,41.5099983215332,42.599998474121094,42.599998474121094,13395900
2022-04-11,41.810001373291016,44.61000061035156,41.290000915527344,42.220001220703125,42.220001220703125,15213200
2022-04-12,42.810001373291016,43.369998931884766,41.18000030517578,41.470001220703125,41.470001220703125,13237800
2022-04-13,41.65999984741211,45.220001220703125,40.540000915527344,43.90999984741211,43.90999984741211,14348000
2022-04-14,43.970001220703125,44.4900016784668,39.849998474121094,40.029998779296875,40.029998779296875,14358500
2022-04-18,38.5,40.119998931884766,36.900001525878906,40.0099983215332,40.0099983215332,14537400
2022-04-19,39.0,39.88999938964844,37.529998779296875,39.79999923706055,39.79999923706055,11234100
2022-04-20,39.400001525878906,39.540000915527344,37.13999938964844,37.310001373291016,37.310001373291016,11339700
2022-04-21,36.81999969482422,37.849998474121094,34.380001068115234,34.75,34.75,12617000
2022-04-22,35.20000076293945,37.4900016784668,34.650001525878906,34.72999954223633,34.72999954223633,11881200
2022-04-25,33.09000015258789,36.43000030517578,32.529998779296875,35.599998474121094,35.599998474121094,17053100
2022-04-26,35.52000045776367,36.22999954223633,34.31999969482422,34.84000015258789,34.84000015258789,14600700
2022-04-27,35.56999969482422,38.900001525878906,35.540000915527344,37.41999816894531,37.41999816894531,18975000
2022-04-28,38.0,38.66999816894531,36.220001220703125,37.95000076293945,37.95000076293945,8561500
2022-04-29,44.7400016784668,45.70000076293945,42.79999923706055,43.09000015258789,43.09000015258789,27820600
2022-05-02,42.310001373291016,44.9900016784668,41.599998474121094,44.65999984741211,44.65999984741211,10795000
2022-05-03,44.029998779296875,45.630001068115234,43.279998779296875,43.90999984741211,43.90999984741211,8126200
2022-05-04,42.540000915527344,45.38999938964844,41.599998474121094,45.349998474121094,45.349998474121094,8731900
2022-05-05,43.15999984741211,43.52000045776367,39.709999084472656,40.279998779296875,40.279998779296875,10054800
2022-05-06,40.279998779296875,40.400001525878906,37.5,38.189998626708984,38.189998626708984,7355600
2022-05-09,36.33000183105469,37.54999923706055,34.529998779296875,34.95000076293945,34.95000076293945,11418100
2022-05-10,36.61000061035156,36.61000061035156,33.9900016784668,35.560001373291016,35.560001373291016,12803800
2022-05-11,36.529998779296875,38.06999969482422,33.619998931884766,33.84000015258789,33.84000015258789,11440200
2022-05-12,33.209999084472656,35.529998779296875,31.010000228881836,34.22999954223633,34.22999954223633,12832500
2022-05-13,35.400001525878906,37.90999984741211,35.25,37.720001220703125,37.720001220703125,9396800
2022-05-16,38.560001373291016,40.150001525878906,37.040000915527344,37.84000015258789,37.84000015258789,10286400
2022-05-17,41.08000183105469,42.900001525878906,39.33000183105469,40.15999984741211,40.15999984741211,15479400
2022-05-18,38.959999084472656,41.13999938964844,38.20000076293945,38.59000015258789,38.59000015258789,8642400
2022-05-19,39.529998779296875,42.63999938964844,39.529998779296875,42.04999923706055,42.04999923706055,15168300
2022-05-20,43.4900016784668,44.04999923706055,39.34000015258789,40.900001525878906,40.900001525878906,12005400
2022-05-23,40.689998626708984,40.72999954223633,38.61000061035156,40.45000076293945,40.45000076293945,8312800
2022-05-24,39.0,39.0,36.290000915527344,36.959999084472656,36.959999084472656,9654600
2022-05-25,38.060001373291016,39.189998626708984,37.529998779296875,38.310001373291016,38.310001373291016,7507500
2022-05-26,39.33000183105469,42.16999816894531,38.81999969482422,41.93000030517578,41.93000030517578,11383300
2022-05-27,45.0,48.369998931884766,42.0099983215332,48.29999923706055,48.29999923706055,31700200
2022-05-31,51.91999816894531,52.790000915527344,48.86000061035156,50.349998474121094,50.349998474121094,26051000
2022-06-01,49.5099983215332,52.2599983215332,48.060001373291016,49.0,49.0,12435400
2022-06-02,49.5099983215332,52.95000076293945,48.41999816894531,52.66999816894531,52.66999816894531,14063800
2022-06-03,50.7599983215332,52.25,49.90999984741211,50.900001525878906,50.900001525878906,7720800
2022-06-06,55.16999816894531,58.02000045776367,53.380001068115234,53.75,53.75,20886900
2022-06-07,54.0,60.0099983215332,53.970001220703125,59.189998626708984,59.189998626708984,22008700
2022-06-08,61.40999984741211,66.52999877929688,60.56999969482422,64.94999694824219,64.94999694824219,28709600
2022-06-09,61.220001220703125,62.25,57.54999923706055,58.70000076293945,58.70000076293945,23953300
2022-06-10,60.47999954223633,63.88999938964844,58.540000915527344,59.95000076293945,59.95000076293945,23577800
2022-06-13,56.720001220703125,58.2400016784668,52.560001373291016,54.40999984741211,54.40999984741211,19412500
2022-06-14,56.650001525878906,61.810001373291016,56.09000015258789,60.91999816894531,60.91999816894531,18057300
2022-06-15,61.43000030517578,61.93000030517578,58.40999984741211,60.189998626708984,60.189998626708984,15801700
2022-06-16,57.20000076293945,59.599998474121094,55.779998779296875,58.7599983215332,58.7599983215332,12993600
2022-06-17,62.2599983215332,62.7599983215332,57.86000061035156,59.0,59.0,17717700
2022-06-21,61.79999923706055,66.4000015258789,61.619998931884766,63.04999923706055,63.04999923706055,19248200
2022-06-22,61.77000045776367,63.04999923706055,60.310001373291016,60.36000061035156,60.36000061035156,12286100
2022-06-23,62.91999816894531,65.02999877929688,62.02000045776367,64.2300033569336,64.2300033569336,13888600
2022-06-24,66.38999938964844,66.75,63.40999984741211,65.95999908447266,65.95999908447266,14234600
2022-06-27,67.5999984741211,68.70999908447266,63.52000045776367,64.73999786376953,64.73999786376953,12040100
2022-06-28,64.06999969482422,65.73999786376953,62.29999923706055,62.959999084472656,62.959999084472656,8017600
2022-06-29,61.45000076293945,63.95000076293945,60.90999984741211,63.06999969482422,63.06999969482422,7340800
2022-06-30,61.41999816894531,62.709999084472656,59.43000030517578,61.79999923706055,61.79999923706055,8457200
2022-07-01,61.810001373291016,64.98999786376953,61.08000183105469,64.81999969482422,64.81999969482422,8525900
2022-07-05,63.83000183105469,66.66999816894531,62.70000076293945,66.62000274658203,66.62000274658203,9068500
2022-07-06,65.68000030517578,66.0,59.81999969482422,61.689998626708984,61.689998626708984,13952000
2022-07-07,62.93000030517578,63.68000030517578,61.29999923706055,62.22999954223633,62.22999954223633,7807400
2022-07-08,61.380001068115234,62.29999923706055,59.81999969482422,60.79999923706055,60.79999923706055,8198100
2022-07-11,57.7599983215332,57.900001525878906,53.54999923706055,54.70000076293945,54.70000076293945,18500800
2022-07-12,54.95000076293945,57.0,54.40999984741211,56.209999084472656,56.209999084472656,8209000
2022-07-13,54.20000076293945,58.08000183105469,53.90999984741211,56.349998474121094,56.349998474121094,8054800
2022-07-14,55.380001068115234,55.869998931884766,53.81999969482422,54.70000076293945,54.70000076293945,8736000
2022-07-15,53.84000015258789,54.75,52.52000045776367,54.709999084472656,54.709999084472656,8223000
2022-07-18,56.02000045776367,58.2400016784668,55.04999923706055,55.119998931884766,55.119998931884766,5623100
2022-07-19,56.20000076293945,56.40999984741211,54.66999816894531,54.95000076293945,54.95000076293945,6052700
2022-07-20,54.43000030517578,55.33000183105469,52.18000030517578,53.43000030517578,53.43000030517578,10142300
2022-07-21,53.34000015258789,56.58000183105469,53.2400016784668,55.79999923706055,55.79999923706055,8417000
2022-07-22,55.22999954223633,55.66999816894531,53.65999984741211,54.380001068115234,54.380001068115234,5378400
2022-07-25,54.97999954223633,56.529998779296875,53.650001525878906,56.209999084472656,56.209999084472656,5946000
2022-07-26,56.2400016784668,56.79999923706055,54.40999984741211,55.15999984741211,55.15999984741211,4569800
2022-07-27,55.060001373291016,55.47999954223633,51.20000076293945,54.9900016784668,54.9900016784668,7470800
2022-07-28,53.560001373291016,53.97999954223633,49.349998474121094,50.90999984741211,50.90999984741211,12568000
2022-07-29,48.279998779296875,50.2599983215332,47.54999923706055,49.0099983215332,49.0099983215332,11813000
2022-08-01,47.47999954223633,48.77000045776367,44.81999969482422,47.689998626708984,47.689998626708984,8746700
2022-08-02,45.9900016784668,50.54999923706055,45.70000076293945,48.97999954223633,48.97999954223633,12076600
2022-08-03,49.2599983215332,50.06999969482422,47.56999969482422,49.650001525878906,49.650001525878906,8759200
2022-08-04,52.900001525878906,54.029998779296875,50.939998626708984,51.2599983215332,51.2599983215332,9074900
2022-08-05,49.650001525878906,50.75,49.2400016784668,50.25,50.25,5009000
2022-08-08,49.20000076293945,49.95000076293945,47.22999954223633,47.66999816894531,47.66999816894531,7773900
2022-08-09,47.849998474121094,49.45000076293945,47.0099983215332,47.33000183105469,47.33000183105469,4869500
2022-08-10,47.27000045776367,47.5,44.849998474121094,47.2599983215332,47.2599983215332,9631100
2022-08-11,48.439998626708984,52.290000915527344,48.439998626708984,49.619998931884766,49.619998931884766,8983400
2022-08-12,47.20000076293945,49.470001220703125,47.20000076293945,48.79999923706055,48.79999923706055,10143300
2022-08-15,47.779998779296875,51.43000030517578,47.560001373291016,51.130001068115234,51.130001068115234,6183000
2022-08-16,50.0,50.560001373291016,48.9900016784668,49.34000015258789,49.34000015258789,4799000
2022-08-17,50.09000015258789,50.939998626708984,47.369998931884766,47.5099983215332,47.5099983215332,7740900
2022-08-18,47.45000076293945,48.029998779296875,46.130001068115234,46.83000183105469,46.83000183105469,4413100
2022-08-19,46.41999816894531,47.560001373291016,45.599998474121094,45.7599983215332,45.7599983215332,5185100
2022-08-22,46.119998931884766,49.43000030517578,45.58000183105469,47.93000030517578,47.93000030517578,12362200
2022-08-23,48.25,51.33000183105469,46.72999954223633,50.5099983215332,50.5099983215332,11658200
2022-08-24,49.0099983215332,54.279998779296875,48.9900016784668,53.209999084472656,53.209999084472656,11705900
2022-08-25,57.0,59.9900016784668,55.7599983215332,59.83000183105469,59.83000183105469,22787700
2022-08-26,63.529998779296875,63.689998626708984,56.56999969482422,57.56999969482422,57.56999969482422,22208200
2022-08-29,65.04000091552734,72.19000244140625,64.69999694824219,66.04000091552734,66.04000091552734,75110900
2022-08-30,67.77999877929688,67.80000305175781,63.900001525878906,66.5,66.5,31802600
2022-08-31,69.0199966430664,72.1500015258789,68.12999725341797,71.30000305175781,71.30000305175781,38613300
2022-09-01,69.44999694824219,72.05999755859375,68.5999984741211,71.41999816894531,71.41999816894531,15952100
2022-09-02,69.66000366210938,73.0199966430664,67.98999786376953,72.19000244140625,72.19000244140625,16730200
2022-09-06,70.04000091552734,70.23999786376953,66.05999755859375,66.62000274658203,66.62000274658203,15265200
2022-09-07,65.29000091552734,68.66000366210938,63.84000015258789,68.41000366210938,68.41000366210938,11818200
2022-09-08,66.38999938964844,68.91000366210938,66.33000183105469,68.19000244140625,68.19000244140625,6824400
2022-09-09,69.91000366210938,71.38999938964844,69.41999816894531,69.76000213623047,69.76000213623047,7222200
2022-09-12,70.13999938964844,71.62000274658203,69.41000366210938,71.55999755859375,71.55999755859375,6832400
2022-09-13,69.26000213623047,70.4800033569336,67.69000244140625,67.81999969482422,67.81999969482422,8720600
2022-09-14,68.77999877929688,69.93000030517578,67.33999633789062,69.87000274658203,69.87000274658203,7069600
2022-09-15,68.4800033569336,71.31999969482422,68.12000274658203,68.44000244140625,68.44000244140625,8600400
2022-09-16,66.02999877929688,66.30999755859375,63.36000061035156,65.66999816894531,65.66999816894531,13504600
2022-09-19,64.02999877929688,65.94999694824219,63.900001525878906,65.79000091552734,65.79000091552734,6225600
2022-09-20,65.08000183105469,67.98999786376953,65.01000213623047,66.0999984741211,66.0999984741211,8205000
2022-09-21,64.72000122070312,65.25,62.130001068115234,62.4900016784668,62.4900016784668,8288200
2022-09-22,62.91999816894531,64.13999938964844,62.380001068115234,63.459999084472656,63.459999084472656,7875100
2022-09-23,61.56999969482422,61.91999816894531,59.52000045776367,60.04999923706055,60.04999923706055,11021100
2022-09-26,61.47999954223633,61.970001220703125,59.93000030517578,60.65999984741211,60.65999984741211,8398100
2022-09-27,62.15999984741211,64.86000061035156,60.279998779296875,60.9900016784668,60.9900016784668,11641400
2022-09-28,59.02000045776367,63.25,58.790000915527344,62.97999954223633,62.97999954223633,7375700
2022-09-29,61.59000015258789,62.279998779296875,59.849998474121094,60.77000045776367,60.77000045776367,6765700
2022-09-30,60.5099983215332,63.720001220703125,60.310001373291016,62.58000183105469,62.58000183105469,9529200
2022-10-03,62.40999984741211,62.95000076293945,60.7599983215332,62.650001525878906,62.650001525878906,5375900
2022-10-04,64.5,67.68000030517578,63.880001068115234,66.47000122070312,66.47000122070312,8382400
2022-10-05,66.5,68.12000274658203,65.3499984741211,66.16999816894531,66.16999816894531,6329800
2022-10-06,66.2699966430664,67.5,65.13999938964844,65.26000213623047,65.26000213623047,5248700
2022-10-07,63.9900016784668,64.33000183105469,62.58000183105469,63.560001373291016,63.560001373291016,4823100
2022-10-10,61.5,61.970001220703125,56.220001220703125,58.2599983215332,58.2599983215332,10385600
2022-10-11,57.09000015258789,58.15999984741211,54.95000076293945,55.709999084472656,55.709999084472656,9842400
2022-10-12,56.040000915527344,57.959999084472656,54.84000015258789,55.939998626708984,55.939998626708984,6715700
2022-10-13,53.349998474121094,56.02000045776367,52.650001525878906,55.369998931884766,55.369998931884766,10170600
2022-10-14,56.20000076293945,57.0099983215332,52.7400016784668,52.91999816894531,52.91999816894531,9263100
2022-10-17,54.619998931884766,58.040000915527344,54.5,55.47999954223633,55.47999954223633,9525200
2022-10-18,57.970001220703125,60.08000183105469,57.689998626708984,58.369998931884766,58.369998931884766,11038800
2022-10-19,55.27000045776367,57.4900016784668,54.150001525878906,54.4900016784668,54.4900016784668,12230900
2022-10-20,55.25,59.47999954223633,55.189998626708984,55.88999938964844,55.88999938964844,8832700
2022-10-21,55.130001068115234,59.150001525878906,54.7400016784668,58.970001220703125,58.970001220703125,13678200
2022-10-24,48.150001525878906,48.29999923706055,38.79999923706055,44.459999084472656,44.459999084472656,73112000
2022-10-25,46.689998626708984,49.650001525878906,45.81999969482422,47.529998779296875,47.529998779296875,25890100
2022-10-26,48.08000183105469,54.56999969482422,47.84000015258789,53.09000015258789,53.09000015258789,28133300
2022-10-27,51.849998474121094,55.849998474121094,51.310001373291016,53.11000061035156,53.11000061035156,14764500
2022-10-28,49.849998474121094,53.0,49.599998474121094,52.95000076293945,52.95000076293945,13624800
